secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
991,94,0,9.23907,17.8272,0,356,811.8,-2.69549349,40.60627720,0,5.71457,34,0,-255,0,0,0,0,0,0,0,0
992,95,0,9.24402,17.8272,0,364,812.2,-2.69546667,40.60631853,0,5.70298,34,0,-255,0,0,0,0,0,0,0,0
993,95,0,9.24897,17.8272,0,369,812.8,-2.69543926,40.60635977,0,6.09543,34,0,-255,0,0,0,0,0,0,0,0
994,96,0,9.25404,18.2304,0,329,813.2,-2.69541043,40.60640260,0,6.88438,34,0,-255,0,0,0,0,0,0,0,0
995,96,0,9.25913,18.3168,0,329,813.6,-2.69537766,40.60644023,0,7.67024,34,0,-255,0,0,0,0,0,0,0,0
996,95,0,9.26421,18.3168,0,360,814,-2.69534472,40.60647636,0,8.45764,34,0,-255,0,0,0,0,0,0,0,0
997,96,0,9.2693,18.3168,0,315,814,-2.69531387,40.60651491,0,7.63459,34,0,-255,0,0,0,0,0,0,0,0
998,97,0,9.27438,18.2952,0,351,814,-2.69528302,40.60655448,0,6.81324,34,0,-255,0,0,0,0,0,0,0,0
999,99,0,9.27947,18.2952,0,357,814.4,-2.69525159,40.60659370,0,6.78443,34,0,-255,0,0,0,0,0,0,0,0
1000,99,0,9.28473,18.954,0,325,814.8,-2.69521823,40.60663503,0,6.7368,34,0,-255,0,0,0,0,0,0,0,0
1001,101,0,9.28999,18.954,0,346,815.2,-2.69518437,40.60667518,0,6.68918,34,0,-255,0,0,0,0,0,0,0,0
1002,102,0,9.2953,19.0944,0,332,815.6,-2.69514883,40.60671600,0,6.63439,34,0,-255,0,0,0,0,0,0,0,0
1003,103,0,9.30067,19.3356,0,332,816,-2.69511069,40.60675807,0,6.16715,34,0,-255,0,0,0,0,0,0,0,0
1004,100,0,9.30602,19.2636,0,344,816,-2.69506501,40.60680258,0,5.3782,34,0,-255,0,0,0,0,0,0,0,0
1005,100,0,9.31137,19.2636,0,344,816,-2.69502101,40.60684223,0,4.59234,34,0,-255,0,0,0,0,0,0,0,0
1006,101,0,9.31694,20.0484,0,308,816,-2.69497725,40.60688414,0,3.80494,34,0,-255,0,0,0,0,0,0,0,0
1007,102,0,9.32251,20.0484,0,312,816,-2.69493417,40.60692362,0,3.80494,34,0,-255,0,0,0,0,0,0,0,0
1008,102,0,9.32826,20.7144,0,311,816,-2.69488899,40.60696460,0,3.80494,34,0,-255,0,0,0,0,0,0,0,0
1009,103,0,9.33412,21.0708,0,277,816,-2.69484314,40.60700609,0,3.01909,34,0,-255,0,0,0,0,0,0,0,0
1010,105,0,9.34005,21.366,0,284,816.4,-2.69479478,40.60704909,0,2.93317,33,0,-255,0,0,0,0,0,0,0,0
1011,106,0,9.34604,21.546,0,264,816.8,-2.69474968,40.60708966,0,2.84049,33,0,-255,0,0,0,0,0,0,0,0
1012,106,0,9.35209,21.7908,0,310,817.2,-2.69470048,40.60713610,0,2.74835,33,0,-255,0,0,0,0,0,0,0,0
1013,107,0,9.35821,22.0428,0,310,817.6,-2.69465128,40.60718077,0,2.65707,33,0,-255,0,0,0,0,0,0,0,0
1014,132,0,9.3645,22.6332,0,247,818,-2.69460082,40.60722486,0,3.293,33,0,-255,0,0,0,0,0,0,0,0
1015,141,0,9.37079,22.6332,0,247,818,-2.69454835,40.60726895,0,3.293,33,0,-255,0,0,0,0,0,0,0,0
1016,98,0,9.37748,22.9716,0,299,818,-2.69449060,40.60731237,0,3.293,33,0,-255,0,0,0,0,0,0,0,0
1017,85,0,9.38355,22.9716,0,274,818,-2.69443285,40.60735344,0,3.293,33,0,-255,0,0,0,0,0,0,0,0
1018,86,0,9.39014,23.7564,0,274,818,-2.69437149,40.60740071,0,3.293,33,0,-255,0,0,0,0,0,0,0,0
1019,89,0,9.39703,24.8004,0,250,818,-2.69430888,40.60744681,0,3.293,33,0,-255,0,0,0,0,0,0,0,0
1020,91,0,9.40392,24.8004,0,246,818,-2.69424736,40.60749359,0,2.61846,33,0,-255,0,0,0,0,0,0,0,0
1021,94,0,9.41107,25.7184,0,234,818,-2.69418349,40.60754321,0,1.95068,33,0,-255,0,0,0,0,0,0,0,0
1022,97,0,9.41854,26.8956,0,207,818,-2.69411878,40.60759551,0,1.28952,33,0,-255,0,0,0,0,0,0,0,0
1023,98,0,9.42607,27.1332,0,207,818,-2.69405315,40.60764890,0,0.63593,33,0,-255,0,0,0,0,0,0,0,0
1024,101,0,9.43393,28.2888,0,233,818,-2.69398618,40.60770204,0,0,33,0,-255,0,0,0,0,0,0,0,0
1025,103,0,9.44179,28.2888,0,233,818,-2.69391401,40.60776021,0,0,33,0,-255,0,0,0,0,0,0,0,0
1026,103,0,9.44981,28.8504,0,233,818,-2.69384276,40.60781310,0,0,33,0,-255,0,0,0,0,0,0,0,0
1027,115,0,9.45782,28.8504,0,125,818,-2.69376741,40.60787161,0,0,33,0,-255,0,0,0,0,0,0,0,0
1028,119,0,9.46583,28.8504,0,303,818,-2.69369189,40.60792877,0,0,33,0,-255,0,0,0,0,0,0,0,0
1029,101,0,9.4742,30.1104,0,257,818,-2.69361142,40.60799172,0,0,33,0,-255,0,0,0,0,0,0,0,0
1030,93,0,9.48306,31.8924,0,313,818,-2.69352777,40.60805283,0,0,33,0,-255,0,0,0,0,0,0,0,0
1031,93,0,9.49234,33.426,0,297,818,-2.69343456,40.60811527,0,0,33,0,-255,0,0,0,0,0,0,0,0
1032,94,0,9.5021,35.118,0,232,818,-2.69334077,40.60818082,0,0,33,0,-255,0,0,0,0,0,0,0,0
1033,98,0,9.5123,36.7236,0,215,817.6,-2.69324413,40.60824888,0,-0.392157,33,0,-255,0,0,0,0,0,0,0,0
1034,111,0,9.52275,37.6272,0,72,817.2,-2.69314430,40.60832088,0,-0.774932,33,0,-255,0,0,0,0,0,0,0,0
1035,157,0,9.53363,39.1716,0,73,816.8,-2.69304497,40.60839062,0,-1.14258,33,0,-255,0,0,0,0,0,0,0,0
1036,162,0,9.5448,40.2012,0,73,816.4,-2.69293995,40.60846446,0,-1.50068,33,0,-255,0,0,0,0,0,0,0,0
1037,170,0,9.55611,40.7376,0,152,816,-2.69283962,40.60853512,0,-1.85435,33,0,-255,0,0,0,0,0,0,0,0
1038,129,0,9.56743,40.7376,0,275,815.4,-2.69273291,40.60861265,0,-2.38439,33,0,-255,0,0,0,0,0,0,0,0
1039,97,0,9.57894,41.454,0,389,815,-2.69262554,40.60869102,0,-2.73191,33,0,-255,0,0,0,0,0,0,0,0
1040,90,0,9.59093,43.1532,0,405,814.6,-2.69251473,40.60877141,0,-3.06552,33,0,-255,0,0,0,0,0,0,0,0
1041,92,0,9.6033,44.5392,0,336,814,-2.69241197,40.60886000,0,-3.55057,33,0,-255,0,0,0,0,0,0,0,0
1042,94,0,9.61616,46.2924,0,316,813.6,-2.69231457,40.60895899,0,-3.86161,33,0,-255,0,0,0,0,0,0,0,0
1043,95,0,9.62926,47.1492,0,302,813.6,-2.69221902,40.60905932,0,-3.46945,33,0,-255,0,0,0,0,0,0,0,0
1044,95,0,9.64264,48.1896,0,230,813,-2.69212187,40.60916125,0,-3.53511,33,0,-255,0,0,0,0,0,0,0,0
1045,99,0,9.65603,48.1896,0,252,812.4,-2.69201911,40.60925722,0,-3.61555,33,0,-255,0,0,0,0,0,0,0,0
1046,100,0,9.66972,49.2804,0,252,812,-2.69190428,40.60934465,0,-3.54964,33,0,-255,0,0,0,0,0,0,0,0
1047,100,0,9.68363,50.0868,0,258,811.4,-2.69177386,40.60942377,0,-3.62731,33,0,-255,0,0,0,0,0,0,0,0
1048,102,0,9.69755,50.0868,0,240,811,-2.69162525,40.60949418,0,-3.38463,33,0,-255,0,0,0,0,0,0,0,0
1049,103,0,9.71164,50.7528,0,240,811,-2.69146490,40.60954472,0,-3.03711,33,0,-255,0,0,0,0,0,0,0,0
1050,102,0,9.72593,51.4368,0,231,811,-2.69130740,40.60960541,0,-2.7035,33,0,-255,0,0,0,0,0,0,0,0
1051,103,0,9.74022,51.4368,0,234,810,-2.69116785,40.60967883,0,-2.91824,33,0,-255,0,0,0,0,0,0,0,0
1052,102,0,9.75446,51.264,0,294,809.6,-2.69103508,40.60976936,0,-2.8881,33,0,-255,0,0,0,0,0,0,0,0
1053,102,0,9.76875,51.4368,0,282,809.2,-2.69092569,40.60986751,0,-3.16802,33,0,-255,0,0,0,0,0,0,0,0
1054,103,0,9.78313,51.786,0,293,808.8,-2.69082662,40.60998125,0,-2.99775,33,0,-255,0,0,0,0,0,0,0,0
1055,103,0,9.79757,51.9624,0,319,808.8,-2.69075261,40.61010245,0,-2.54965,33,0,-255,0,0,0,0,0,0,0,0
1056,103,0,9.8121,52.3152,0,350,807.8,-2.69069142,40.61022659,0,-2.9457,33,0,-255,0,0,0,0,0,0,0,0
1057,104,0,9.82668,52.4952,0,350,807.4,-2.69063912,40.61035668,0,-2.78871,33,0,-255,0,0,0,0,0,0,0,0
1058,102,0,9.84152,53.4132,0,376,806.8,-2.69058899,40.61048953,0,-2.90566,33,0,-255,0,0,0,0,0,0,0,0
1059,100,0,9.85636,53.4132,0,376,806.8,-2.69051875,40.61062892,0,-2.90566,33,0,-255,0,0,0,0,0,0,0,0
1060,101,0,9.87143,54.2664,0,366,806.4,-2.69043384,40.61075213,0,-3.17109,33,0,-255,0,0,0,0,0,0,0,0
1061,102,0,9.8865,54.2664,0,385,806,-2.69033938,40.61087124,0,-2.73673,33,0,-255,0,0,0,0,0,0,0,0
1062,103,0,9.90188,55.35,0,358,805.4,-2.69023494,40.61098792,0,-2.84595,33,0,-255,0,0,0,0,0,0,0,0
1063,103,0,9.91731,55.5516,0,399,805,-2.69013109,40.61109797,0,-2.82526,33,0,-255,0,0,0,0,0,0,0,0
1064,103,0,9.93274,55.5516,0,396,804.6,-2.69001760,40.61120367,0,-2.80634,33,0,-255,0,0,0,0,0,0,0,0
1065,103,0,9.94812,55.35,0,418,804.2,-2.68989815,40.61130609,0,-3.06641,33,0,-255,0,0,0,0,0,0,0,0
1066,100,0,9.96338,54.9504,0,391,804.2,-2.68977444,40.61140651,0,-2.37818,33,0,-255,0,0,0,0,0,0,0,0
1067,100,0,9.97864,54.9504,0,391,804.2,-2.68964770,40.61149041,0,-2.10383,33,0,-255,0,0,0,0,0,0,0,0
1068,109,0,9.99348,53.4132,0,379,804.2,-2.68951829,40.61157440,0,-1.69952,33,0,-255,0,0,0,0,0,0,0,0
1069,119,0,10.0083,53.4132,0,379,804.2,-2.68939206,40.61165461,0,-1.69952,33,0,-255,0,0,0,0,0,0,0,0
1070,111,0,10.0228,52.2288,0,380,804.2,-2.68927194,40.61173458,0,-1.43409,33,0,-255,0,0,0,0,0,0,0,0
1071,104,0,10.0373,52.2288,0,374,804.2,-2.68917161,40.61181655,0,-1.16867,33,0,-255,0,0,0,0,0,0,0,0
1072,104,0,10.0511,49.68,0,374,804.6,-2.68906860,40.61190674,0,-0.488693,33,0,-255,0,0,0,0,0,0,0,0
1073,102,0,10.0645,48.0384,0,371,805,-2.68897765,40.61199542,0,0.0703919,33,0,-255,0,0,0,0,0,0,0,0
1074,103,0,10.0778,48.0384,0,421,805.4,-2.68888939,40.61208821,0,0.629253,33,0,-255,0,0,0,0,0,0,0,0
1075,106,0,10.0907,46.4328,0,363,805.8,-2.68880893,40.61217940,0,1.19941,33,0,-255,0,0,0,0,0,0,0,0
1076,103,0,10.1033,45.198,0,385,806.2,-2.68872184,40.61226582,0,1.51813,33,0,-255,0,0,0,0,0,0,0,0
1077,102,0,10.1156,44.5392,0,385,806.2,-2.68862997,40.61234813,0,1.51813,33,0,-255,0,0,0,0,0,0,0,0
1078,100,0,10.1279,44.0244,0,319,806.2,-2.68852973,40.61242877,0,1.51813,33,0,-255,0,0,0,0,0,0,0,0
1079,100,0,10.1399,43.398,0,319,806.6,-2.68840257,40.61248174,0,1.84981,33,0,-255,0,0,0,0,0,0,0,0
1080,99,0,10.1519,43.1532,0,324,807,-2.68827827,40.61253396,0,2.1837,33,0,-255,0,0,0,0,0,0,0,0
1081,97,0,10.1639,43.1532,0,296,807.4,-2.68814474,40.61257059,0,2.51731,33,0,-255,0,0,0,0,0,0,0,0
1082,96,0,10.1757,42.6132,0,239,807.8,-2.68800996,40.61259909,0,2.56529,33,0,-255,0,0,0,0,0,0,0,0
1083,95,0,10.1874,42.084,0,263,808.2,-2.68787686,40.61262708,0,2.60761,33,0,-255,0,0,0,0,0,0,0,0
1084,90,0,10.1991,41.9688,0,356,808.2,-2.68774954,40.61266715,0,2.30799,33,0,-255,0,0,0,0,0,0,0,0
1085,85,0,10.2108,41.9688,0,295,808.2,-2.68762557,40.61271786,0,1.99791,33,0,-255,0,0,0,0,0,0,0,0
1086,92,0,10.2226,42.552,0,300,808.2,-2.68751208,40.61278089,0,1.67919,33,0,-255,0,0,0,0,0,0,0,0
1087,92,0,10.2345,43.0308,0,264,808.2,-2.68740999,40.61286018,0,1.67919,33,0,-255,0,0,0,0,0,0,0,0
1088,92,0,10.2465,43.2756,0,264,808.2,-2.68731351,40.61294811,0,1.67919,33,0,-255,0,0,0,0,0,0,0,0
1089,95,0,10.2588,44.1504,0,298,808.2,-2.68722726,40.61304064,0,1.34751,33,0,-255,0,0,0,0,0,0,0,0
1090,95,0,10.2711,44.1504,0,298,808.2,-2.68714529,40.61313779,0,1.01362,33,0,-255,0,0,0,0,0,0,0,0
1091,95,0,10.2837,45.4644,0,250,807.6,-2.68707077,40.61324340,0,0.204951,33,0,-255,0,0,0,0,0,0,0,0
1092,95,0,10.2963,45.4644,0,250,807.2,-2.68706457,40.61338841,0,-0.449593,33,0,-255,0,0,0,0,0,0,0,0
1093,94,0,10.3094,47.0772,0,234,806.6,-2.68705317,40.61351347,0,-1.25083,33,0,-255,0,0,0,0,0,0,0,0
1094,88,0,10.3225,47.0772,0,301,806,-2.68706650,40.61364079,0,-1.70955,33,0,-255,0,0,0,0,0,0,0,0
1095,81,0,10.3361,49.2012,0,203,805.4,-2.68710095,40.61378135,0,-2.14847,33,0,-255,0,0,0,0,0,0,0,0
1096,80,0,10.3501,50.418,0,222,804.8,-2.68713313,40.61390675,0,-2.57704,33,0,-255,0,0,0,0,0,0,0,0
1097,90,0,10.3643,51.0912,0,296,804.2,-2.68713816,40.61404136,0,-2.99987,33,0,-255,0,0,0,0,0,0,0,0
1098,95,0,10.3788,52.1388,0,296,803.6,-2.68711226,40.61418452,0,-3.41395,33,0,-255,0,0,0,0,0,0,0,0
1099,91,0,10.3938,53.7912,0,277,802.8,-2.68707580,40.61432425,0,-3.94942,33,0,-255,0,0,0,0,0,0,0,0
1100,92,0,10.4088,53.982,0,277,802,-2.68702350,40.61446574,0,-4.48276,33,0,-255,0,0,0,0,0,0,0,0
1101,93,0,10.4241,55.1484,0,286,801.4,-2.68695762,40.61459339,0,-4.3996,33,0,-255,0,0,0,0,0,0,0,0
1102,94,0,10.4394,55.1484,0,290,800.6,-2.68687690,40.61472700,0,-4.60509,33,0,-255,0,0,0,0,0,0,0,0
1103,94,0,10.4551,56.3724,0,290,800,-2.68678981,40.61485298,0,-4.52916,33,0,-255,0,0,0,0,0,0,0,0
1104,96,0,10.4711,57.6468,0,266,799.2,-2.68669635,40.61498717,0,-4.56982,33,0,-255,0,0,0,0,0,0,0,0
1105,99,0,10.4871,57.6468,0,238,798.4,-2.68659996,40.61512766,0,-4.63059,33,0,-255,0,0,0,0,0,0,0,0
1106,101,0,10.5035,58.9824,0,243,797.6,-2.68649653,40.61526638,0,-4.69042,33,0,-255,0,0,0,0,0,0,0,0
1107,100,0,10.5201,59.9076,0,241,796.8,-2.68638857,40.61540015,0,-4.74836,33,0,-255,0,0,0,0,0,0,0,0
1108,103,0,10.5371,61.1064,0,241,796,-2.68627784,40.61553292,0,-4.80542,33,0,-255,0,0,0,0,0,0,0,0
1109,105,0,10.5539,60.6204,0,139,795.2,-2.68616879,40.61566820,0,-4.745,33,0,-255,0,0,0,0,0,0,0,0
1110,129,0,10.5711,61.848,0,116,794.4,-2.68606209,40.61579796,0,-4.67733,33,0,-255,0,0,0,0,0,0,0,0
1111,182,0,10.5882,61.5996,0,116,793.6,-2.68593419,40.61592394,0,-4.75299,33,0,-255,0,0,0,0,0,0,0,0
1112,189,0,10.6053,61.3512,0,110,793,-2.68577526,40.61602360,0,-4.58291,33,0,-255,0,0,0,0,0,0,0,0
1113,212,0,10.6223,61.3512,0,110,792.2,-2.68561123,40.61611546,0,-4.66925,33,0,-255,0,0,0,0,0,0,0,0
1114,208,0,10.6393,61.3512,0,110,791.4,-2.68544133,40.61620255,0,-4.63936,33,0,-255,0,0,0,0,0,0,0,0
1115,186,0,10.6564,61.3512,0,109,790.6,-2.68526204,40.61629400,0,-4.60888,33,0,-255,0,0,0,0,0,0,0,0
1116,161,0,10.6734,61.3512,0,278,789.6,-2.68509784,40.61638100,0,-4.70733,33,0,-255,0,0,0,0,0,0,0,0
1117,158,0,10.6904,61.1064,0,329,788.8,-2.68494646,40.61647563,0,-4.69799,33,0,-255,0,0,0,0,0,0,0,0
1118,98,0,10.7074,61.1064,0,255,788,-2.68482937,40.61660329,0,-4.69826,33,0,-255,0,0,0,0,0,0,0,0
1119,83,0,10.7246,61.848,0,255,787.2,-2.68472518,40.61673941,0,-4.68886,33,0,-255,0,0,0,0,0,0,0,0
1120,116,0,10.7419,62.6076,0,265,786.2,-2.68463767,40.61688752,0,-4.79825,33,0,-255,0,0,0,0,0,0,0,0
1121,107,0,10.7596,63.3888,0,265,785.4,-2.68456877,40.61703881,0,-4.78497,33,0,-255,0,0,0,0,0,0,0,0
1122,105,0,10.7769,62.1,0,259,784.4,-2.68453759,40.61720293,0,-5.01023,33,0,-255,0,0,0,0,0,0,0,0
1123,100,0,10.7941,62.1,0,259,783.6,-2.68453927,40.61735934,0,-5.0064,33,0,-255,0,0,0,0,0,0,0,0
1124,113,0,10.8111,61.3512,0,194,783,-2.68453240,40.61751826,0,-4.88862,33,0,-255,0,0,0,0,0,0,0,0
1125,154,0,10.8281,61.3512,0,274,782.6,-2.68450993,40.61764960,0,-4.65429,33,0,-255,0,0,0,0,0,0,0,0
1126,159,0,10.8449,60.2604,0,274,782,-2.68446425,40.61780039,0,-4.42586,33,0,-255,0,0,0,0,0,0,0,0
1127,144,0,10.8612,58.7556,0,407,781.6,-2.68438680,40.61793174,0,-4.19953,33,0,-255,0,0,0,0,0,0,0,0
1128,98,0,10.8775,58.7556,0,354,781,-2.68429636,40.61805554,0,-4.09576,33,0,-255,0,0,0,0,0,0,0,0
1129,97,0,10.8936,57.8664,0,448,781,-2.68419712,40.61816769,0,-3.6301,33,0,-255,0,0,0,0,0,0,0,0
1130,94,0,10.9093,56.5812,0,468,781,-2.68408078,40.61828378,0,-3.05506,33,0,-255,0,0,0,0,0,0,0,0
1131,93,0,10.9249,56.1636,0,468,781,-2.68394491,40.61837765,0,-2.60077,33,0,-255,0,0,0,0,0,0,0,0
1132,98,0,10.9405,55.9584,0,396,781,-2.68379412,40.61846533,0,-2.02341,33,0,-255,0,0,0,0,0,0,0,0
1133,102,0,10.956,55.9584,0,358,781,-2.68364115,40.61854211,0,-1.55775,33,0,-255,0,0,0,0,0,0,0,0
1134,102,0,10.9717,56.3724,0,358,780.6,-2.68347477,40.61860371,0,-1.46148,33,0,-255,0,0,0,0,0,0,0,0
1135,102,0,10.9871,55.5516,0,358,780.2,-2.68330126,40.61865132,0,-1.48583,33,0,-255,0,0,0,0,0,0,0,0
1136,103,0,11.0025,55.5516,0,343,779.6,-2.68312072,40.61867957,0,-1.51626,33,0,-255,0,0,0,0,0,0,0,0
1137,105,0,11.018,55.854,0,353,779.2,-2.68293975,40.61869625,0,-1.52906,33,0,-255,0,0,0,0,0,0,0,0
1138,99,0,11.0335,55.7532,0,338,778.8,-2.68275560,40.61870212,0,-1.41965,33,0,-255,0,0,0,0,0,0,0,0
1139,102,0,11.0487,54.756,0,357,778.8,-2.68257413,40.61871016,0,-1.41965,33,0,-255,0,0,0,0,0,0,0,0
1140,102,0,11.064,54.9504,0,391,778.8,-2.68239996,40.61872835,0,-1.41965,33,0,-255,0,0,0,0,0,0,0,0
1141,103,0,11.0794,55.35,0,391,778.8,-2.68222042,40.61874855,0,-1.41965,33,0,-255,0,0,0,0,0,0,0,0
1142,100,0,11.0944,54.1728,0,394,778.8,-2.68204666,40.61878728,0,-1.41965,33,0,-255,0,0,0,0,0,0,0,0
1143,100,0,11.1095,54.1728,0,394,778.4,-2.68187835,40.61883539,0,-1.68543,33,0,-255,0,0,0,0,0,0,0,0
1144,100,0,11.1246,54.558,0,367,777.8,-2.68172278,40.61891183,0,-1.82604,33,0,-255,0,0,0,0,0,0,0,0
1145,100,0,11.1398,54.558,0,373,777.4,-2.68157702,40.61899305,0,-1.83065,33,0,-255,0,0,0,0,0,0,0,0
1146,99,0,11.155,54.756,0,342,777,-2.68144216,40.61907453,0,-1.70479,33,0,-255,0,0,0,0,0,0,0,0
1147,100,0,11.1701,54.558,0,356,776.6,-2.68131391,40.61915994,0,-1.71091,33,0,-255,0,0,0,0,0,0,0,0
1148,102,0,11.1853,54.558,0,363,776.6,-2.68119011,40.61925440,0,-1.45268,33,0,-255,0,0,0,0,0,0,0,0
1149,100,0,11.2004,54.3636,0,340,776.6,-2.68107318,40.61935188,0,-1.45268,33,0,-255,0,0,0,0,0,0,0,0
1150,100,0,11.2156,54.558,0,362,776.6,-2.68095483,40.61945079,0,-1.45268,33,0,-255,0,0,0,0,0,0,0,0
1151,102,0,11.2309,55.1484,0,305,776.2,-2.68083422,40.61955473,0,-1.71378,33,0,-255,0,0,0,0,0,0,0,0
1152,102,0,11.246,54.3636,0,305,775.8,-2.68071226,40.61965715,0,-1.97868,33,0,-255,0,0,0,0,0,0,0,0
1153,101,0,11.2614,55.35,0,323,775.4,-2.68059357,40.61975799,0,-1.97298,33,0,-255,0,0,0,0,0,0,0,0
1154,102,0,11.2767,55.35,0,323,775,-2.68046910,40.61985497,0,-1.83719,33,0,-255,0,0,0,0,0,0,0,0
1155,101,0,11.2919,54.756,0,315,774.6,-2.68034379,40.61994683,0,-1.83632,33,0,-255,0,0,0,0,0,0,0,0
1156,100,0,11.3071,54.756,0,315,774.6,-2.68021396,40.62004532,0,-1.57333,33,0,-255,0,0,0,0,0,0,0,0
1157,101,0,11.3224,54.9504,0,321,774.6,-2.68007146,40.62013819,0,-1.30931,33,0,-255,0,0,0,0,0,0,0,0
1158,104,0,11.3377,54.9504,0,321,774.6,-2.67992545,40.62022913,0,-1.30931,33,0,-255,0,0,0,0,0,0,0,0
1159,103,0,11.353,55.35,0,331,774.6,-2.67978095,40.62031790,0,-1.30931,33,0,-255,0,0,0,0,0,0,0,0
1160,102,0,11.3684,55.35,0,360,774.6,-2.67963041,40.62039744,0,-1.30931,33,0,-255,0,0,0,0,0,0,0,0
1161,102,0,11.3839,55.7532,0,360,774.6,-2.67947978,40.62047112,0,-1.04821,33,0,-255,0,0,0,0,0,0,0,0
1162,98,0,11.3992,54.9504,0,364,774,-2.67931843,40.62054790,0,-1.17649,33,0,-255,0,0,0,0,0,0,0,0
1163,93,0,11.4153,54.9504,0,330,773.6,-2.67914627,40.62061504,0,-1.16456,33,0,-255,0,0,0,0,0,0,0,0
1164,94,0,11.4299,55.5516,0,330,773.2,-2.67899003,40.62067304,0,-1.17885,33,0,-255,0,0,0,0,0,0,0,0
1165,93,0,11.4452,55.1484,0,347,772.8,-2.67882105,40.62073255,0,-1.17713,33,0,-255,0,0,0,0,0,0,0,0
1166,92,0,11.4605,55.1484,0,347,772.2,-2.67865710,40.62079089,0,-1.56877,33,0,-255,0,0,0,0,0,0,0,0
1167,92,0,11.4758,54.9504,0,356,772.2,-2.67849927,40.62085006,0,-1.56877,33,0,-255,0,0,0,0,0,0,0,0
1168,92,0,11.491,54.9504,0,346,772.2,-2.67833524,40.62090966,0,-1.56877,33,0,-255,0,0,0,0,0,0,0,0
1169,87,0,11.5061,54.2664,0,342,772.2,-2.67818294,40.62098074,0,-1.56877,33,0,-255,0,0,0,0,0,0,0,0
1170,79,0,11.521,53.6004,0,322,772.2,-2.67803894,40.62105324,0,-1.56877,33,0,-255,0,0,0,0,0,0,0,0
1171,95,0,11.5357,53.0424,0,343,772.2,-2.67790198,40.62112901,0,-1.56877,33,0,-255,0,0,0,0,0,0,0,0
1172,95,0,11.5503,52.3152,0,343,772.2,-2.67776870,40.62120873,0,-1.17559,33,0,-255,0,0,0,0,0,0,0,0
1173,95,0,11.5645,51.4368,0,360,772.2,-2.67763769,40.62128441,0,-0.927449,33,0,-255,0,0,0,0,0,0,0,0
1174,93,0,11.5787,50.922,0,360,772.2,-2.67750970,40.62136572,0,-0.652912,33,0,-255,0,0,0,0,0,0,0,0
1175,94,0,11.5927,50.418,0,340,772.2,-2.67739118,40.62144753,0,-0.391645,33,0,-255,0,0,0,0,0,0,0,0
1176,98,0,11.6067,50.418,0,340,772.2,-2.67727560,40.62153269,0,0,33,0,-255,0,0,0,0,0,0,0,0
1177,98,0,11.6206,50.004,0,353,772.2,-2.67716495,40.62162061,0,0,33,0,-255,0,0,0,0,0,0,0,0
1178,98,0,11.6345,50.004,0,297,772.2,-2.67705440,40.62170770,0,0,33,0,-255,0,0,0,0,0,0,0,0
1179,98,0,11.6481,48.9636,0,338,772.2,-2.67695381,40.62179269,0,0,33,0,-255,0,0,0,0,0,0,0,0
1180,95,0,11.6615,48.1896,0,338,772.2,-2.67684887,40.62188154,0,0,33,0,-255,0,0,0,0,0,0,0,0
1181,95,0,11.6748,48.0384,0,372,772.2,-2.67674628,40.62196829,0,0,33,0,-255,0,0,0,0,0,0,0,0
1182,95,0,11.6882,48.0384,0,355,772.2,-2.67664444,40.62205756,0,0,33,0,-255,0,0,0,0,0,0,0,0
1183,96,0,11.7013,47.4408,0,355,772.2,-2.67654067,40.62214557,0,0,33,0,-255,0,0,0,0,0,0,0,0
1184,94,0,11.7145,47.2968,0,366,772.2,-2.67643280,40.62222989,0,0,33,0,-255,0,0,0,0,0,0,0,0
1185,94,0,11.7276,47.2968,0,366,772.2,-2.67632802,40.62231271,0,0,33,0,-255,0,0,0,0,0,0,0,0
1186,93,0,11.7407,47.0052,0,371,772.2,-2.67621847,40.62239535,0,0,33,0,-255,0,0,0,0,0,0,0,0
1187,93,0,11.7537,47.0052,0,371,772.2,-2.67610565,40.62247456,0,0,33,0,-255,0,0,0,0,0,0,0,0
1188,93,0,11.7666,46.4832,0,373,772.2,-2.67598797,40.62255654,0,0,33,0,-255,0,0,0,0,0,0,0,0
1189,93,0,11.7795,46.4832,0,373,772.2,-2.67585939,40.62262719,0,0,33,0,-255,0,0,0,0,0,0,0,0
1190,92,0,11.7925,46.6272,0,321,772.2,-2.67573509,40.62270179,0,0,33,0,-255,0,0,0,0,0,0,0,0
1191,92,0,11.8054,46.6272,0,353,772.2,-2.67561061,40.62277262,0,0,33,0,-255,0,0,0,0,0,0,0,0
1192,98,0,11.8184,46.4832,0,353,772.2,-2.67548036,40.62284026,0,0,33,0,-255,0,0,0,0,0,0,0,0
1193,101,0,11.8312,46.3428,0,316,772.2,-2.67534885,40.62290422,0,0,33,0,-255,0,0,0,0,0,0,0,0
1194,99,0,11.8448,46.2024,0,373,772.2,-2.67520803,40.62296876,0,0,33,0,-255,0,0,0,0,0,0,0,0
1195,99,0,11.8569,46.062,0,373,772.2,-2.67507593,40.62302576,0,0,33,0,-255,0,0,0,0,0,0,0,0
1196,98,0,11.8697,46.062,0,349,772.2,-2.67493772,40.62308074,0,0,33,0,-255,0,0,0,0,0,0,0,0
1197,99,0,11.8825,46.062,0,349,772.2,-2.67480285,40.62312852,0,0,33,0,-255,0,0,0,0,0,0,0,0
